Node Number	Total Deformation (m)
5292	2.0086e-012
5293	2.0086e-012
5294	2.2178e-012
5295	2.2178e-012
5296	2.3187e-012
5297	2.5595e-013
5298	1.7071e-013
5299	1.6776e-013
5300	7.8991e-014
5301	4.5106e-013
5302	3.6367e-013
5303	3.5806e-013
5304	6.5534e-013
5305	5.6673e-013
5306	5.6053e-013
5307	8.6345e-013
5308	7.7327e-013
5309	7.6783e-013
5310	1.0728e-012
5311	9.8074e-013
5312	9.7649e-013
5313	1.2824e-012
5314	1.1885e-012
5315	1.1852e-012
5316	1.4917e-012
5317	1.3962e-012
5318	1.3937e-012
5319	1.7007e-012
5320	1.6039e-012
5321	1.6019e-012
5322	1.9094e-012
5323	1.8116e-012
5324	1.81e-012
5325	2.118e-012
5326	2.0194e-012
5327	2.0181e-012
5328	2.2275e-012
5329	2.2263e-012
5330	2.3269e-012
5331	2.7867e-013
5332	1.9361e-013
5333	1.822e-013
5334	8.6765e-014
5335	4.8189e-013
5336	4.0157e-013
5337	3.8484e-013
5338	6.8739e-013
5339	6.0647e-013
5340	5.9221e-013
5341	8.9254e-013
5342	8.0918e-013
5343	7.9806e-013
5344	1.0978e-012
5345	1.011e-012
5346	1.0032e-012
5347	1.3033e-012
5348	1.2134e-012
5349	1.2078e-012
5350	1.5091e-012
5351	1.4166e-012
5352	1.4125e-012
5353	1.7153e-012
5354	1.6207e-012
5355	1.6177e-012
5356	1.9219e-012
5357	1.8258e-012
5358	1.8234e-012
5359	2.1291e-012
5360	2.0318e-012
5361	2.0298e-012
5362	2.2387e-012
5363	2.2369e-012
5364	2.337e-012
5365	3.2464e-013
5366	2.2193e-013
5367	1.0138e-013
5368	2.4672e-013
5369	5.319e-013
5370	4.3329e-013
5371	4.6728e-013
5372	7.3159e-013
5373	6.3923e-013
5374	6.6101e-013
5375	9.2889e-013
5376	8.3773e-013
5377	8.5242e-013
5378	1.127e-012
5379	1.0354e-012
5380	1.0447e-012
5381	1.3267e-012
5382	1.2337e-012
5383	1.2397e-012
5384	1.5281e-012
5385	1.4335e-012
5386	1.4375e-012
5387	1.7311e-012
5388	1.635e-012
5389	1.6379e-012
5390	1.9356e-012
5391	1.8381e-012
5392	1.8404e-012
5393	2.1412e-012
5394	2.0427e-012
5395	2.0447e-012
5396	2.2485e-012
5397	2.348e-012
5398	2.2504e-012
5399	3.3275e-013
5400	1.9955e-013
5401	2.2911e-013
5402	1.0389e-013
5403	2.5129e-013
5404	5.4545e-013
5405	4.1371e-013
5406	4.4855e-013
5407	4.7742e-013
5408	7.4828e-013
5409	6.228e-013
5410	6.5941e-013
5411	6.7573e-013
5412	9.4627e-013
5413	8.2706e-013
5414	8.5932e-013
5415	8.6923e-013
5416	1.1435e-012
5417	1.0285e-012
5418	1.056e-012
5419	1.0615e-012
5420	1.3414e-012
5421	1.2292e-012
5422	1.2522e-012
5423	1.2553e-012
5424	1.541e-012
5425	1.4305e-012
5426	1.4496e-012
5427	1.4514e-012
5428	1.7424e-012
5429	1.6328e-012
5430	1.6489e-012
5431	1.65e-012
5432	1.9456e-012
5433	1.8364e-012
5434	1.8502e-012
5435	1.8511e-012
5436	2.1503e-012
5437	2.0412e-012
5438	2.0535e-012
5439	2.0543e-012
5440	2.2473e-012
5441	2.2585e-012
5442	2.3565e-012
5443	2.2593e-012
5444	2.8837e-013
5445	1.7767e-013
5446	1.9106e-013
5447	8.9751e-014
5448	4.9725e-013
5449	3.7745e-013
5450	4.0246e-013
5451	7.0556e-013
5452	5.8467e-013
5453	6.1454e-013
5454	9.1094e-013
5455	7.9243e-013
5456	8.2119e-013
5457	1.1149e-012
5458	9.9906e-013
5459	1.0247e-012
5460	1.3184e-012
5461	1.2049e-012
5462	1.2268e-012
5463	1.5222e-012
5464	1.4104e-012
5465	1.4289e-012
5466	1.7266e-012
5467	1.6161e-012
5468	1.6317e-012
5469	1.9319e-012
5470	1.8222e-012
5471	1.8355e-012
5472	2.1381e-012
5473	2.0288e-012
5474	2.0405e-012
5475	2.236e-012
5476	2.2467e-012
5477	2.3453e-012
5478	2.6683e-013
5479	1.6776e-013
5480	1.7767e-013
5481	8.2417e-014
5482	4.6789e-013
5483	3.5806e-013
5484	3.7745e-013
5485	6.7486e-013
5486	5.6053e-013
5487	5.8467e-013
5488	8.8289e-013
5489	7.6783e-013
5490	7.9243e-013
5491	1.0906e-012
5492	9.7649e-013
5493	9.9906e-013
5494	1.298e-012
5495	1.1852e-012
5496	1.2049e-012
5497	1.5051e-012
5498	1.3937e-012
5499	1.4104e-012
5500	1.7122e-012
5501	1.6019e-012
5502	1.6161e-012
5503	1.9194e-012
5504	1.81e-012
5505	1.8222e-012
5506	2.127e-012
5507	2.0181e-012
5508	2.0288e-012
5509	2.2263e-012
5510	2.236e-012
5511	2.3351e-012
5512	2.5595e-013
5513	1.626e-013
5514	1.7071e-013
5515	7.8991e-014
5516	4.5106e-013
5517	3.4774e-013
5518	3.6367e-013
5519	6.5534e-013
5520	5.4663e-013
5521	5.6673e-013
5522	8.6345e-013
5523	7.5256e-013
5524	7.7327e-013
5525	1.0728e-012
5526	9.616e-013
5527	9.8074e-013
5528	1.2824e-012
5529	1.1717e-012
5530	1.1885e-012
5531	1.4917e-012
5532	1.3819e-012
5533	1.3962e-012
5534	1.7007e-012
5535	1.5917e-012
5536	1.6039e-012
5537	1.9094e-012
5538	1.8011e-012
5539	1.8116e-012
5540	2.118e-012
5541	2.0102e-012
5542	2.0194e-012
5543	2.2192e-012
5544	2.2275e-012
5545	2.3269e-012
5546	2.5054e-013
5547	1.6039e-013
5548	1.6741e-013
5549	7.7289e-014
5550	4.4237e-013
5551	3.4324e-013
5552	3.5688e-013
5553	6.4466e-013
5554	5.4032e-013
5555	5.5725e-013
5556	8.5222e-013
5557	7.4531e-013
5558	7.6249e-013
5559	1.0621e-012
5560	9.5427e-013
5561	9.6993e-013
5562	1.2728e-012
5563	1.1648e-012
5564	1.1784e-012
5565	1.4833e-012
5566	1.3758e-012
5567	1.3873e-012
5568	1.6934e-012
5569	1.5864e-012
5570	1.5961e-012
5571	1.903e-012
5572	1.7965e-012
5573	1.8048e-012
5574	2.1122e-012
5575	2.006e-012
5576	2.0133e-012
5577	2.2154e-012
5578	2.2219e-012
5579	2.3215e-012
5580	2.4891e-013
5581	1.6039e-013
5582	1.664e-013
5583	7.6775e-014
5584	4.397e-013
5585	3.4324e-013
5586	3.548e-013
5587	6.4128e-013
5588	5.4032e-013
5589	5.5428e-013
5590	8.4856e-013
5591	7.4531e-013
5592	7.5903e-013
5593	1.0586e-012
5594	9.5427e-013
5595	9.6637e-013
5596	1.2695e-012
5597	1.1648e-012
5598	1.1751e-012
5599	1.4804e-012
5600	1.3758e-012
5601	1.3843e-012
5602	1.6909e-012
5603	1.5864e-012
5604	1.5934e-012
5605	1.9007e-012
5606	1.7965e-012
5607	1.8024e-012
5608	2.1102e-012
5609	2.006e-012
5610	2.0112e-012
5611	2.2154e-012
5612	2.22e-012
5613	2.3197e-012
5614	2.5054e-013
5615	1.626e-013
5616	1.6741e-013
5617	7.7289e-014
5618	4.4237e-013
5619	3.4774e-013
5620	3.5688e-013
5621	6.4466e-013
5622	5.4663e-013
5623	5.5725e-013
5624	8.5222e-013
5625	7.5256e-013
5626	7.6249e-013
5627	1.0621e-012
5628	9.616e-013
5629	9.6993e-013
5630	1.2728e-012
5631	1.1717e-012
5632	1.1784e-012
5633	1.4833e-012
5634	1.3819e-012
5635	1.3873e-012
5636	1.6934e-012
5637	1.5917e-012
5638	1.5961e-012
5639	1.903e-012
5640	1.8011e-012
5641	1.8048e-012
5642	2.1122e-012
5643	2.0102e-012
5644	2.0133e-012
5645	2.2192e-012
5646	2.2219e-012
5647	2.3215e-012
5648	2.5595e-013
5649	1.6776e-013
5650	1.7071e-013
5651	7.8991e-014
5652	4.5106e-013
5653	3.5806e-013
5654	3.6367e-013
5655	6.5534e-013
5656	5.6053e-013
5657	5.6673e-013
5658	8.6345e-013
5659	7.6783e-013
5660	7.7327e-013
5661	1.0728e-012
5662	9.7649e-013
5663	9.8074e-013
5664	1.2824e-012
5665	1.1852e-012
5666	1.1885e-012
5667	1.4917e-012
5668	1.3937e-012
5669	1.3962e-012
5670	1.7007e-012
5671	1.6019e-012
5672	1.6039e-012
5673	1.9094e-012
5674	1.81e-012
5675	1.8116e-012
5676	2.118e-012
5677	2.0181e-012
5678	2.0194e-012
5679	2.2263e-012
5680	2.2275e-012
5681	2.3269e-012
5682	2.6683e-013
5683	1.7767e-013
5684	1.7767e-013
5685	8.2417e-014
5686	4.6789e-013
5687	3.7745e-013
5688	3.7745e-013
5689	6.7486e-013
5690	5.8467e-013
5691	5.8467e-013
5692	8.8289e-013
5693	7.9243e-013
5694	7.9243e-013
5695	1.0906e-012
5696	9.9906e-013
5697	9.9906e-013
5698	1.298e-012
5699	1.2049e-012
5700	1.2049e-012
5701	1.5051e-012
5702	1.4104e-012
5703	1.4104e-012
5704	1.7122e-012
5705	1.6161e-012
5706	1.6161e-012
5707	1.9194e-012
5708	1.8222e-012
5709	1.8222e-012
5710	2.127e-012
5711	2.0288e-012
5712	2.0288e-012
5713	2.236e-012
5714	2.236e-012
5715	2.3351e-012
5716	2.8837e-013
5717	1.9955e-013
5718	1.9106e-013
5719	8.9751e-014
5720	4.9725e-013
5721	4.1371e-013
5722	4.0246e-013
5723	7.0556e-013
5724	6.228e-013
5725	6.1454e-013
5726	9.1094e-013
5727	8.2706e-013
5728	8.2119e-013
5729	1.1149e-012
5730	1.0285e-012
5731	1.0247e-012
5732	1.3184e-012
5733	1.2292e-012
5734	1.2268e-012
5735	1.5222e-012
5736	1.4305e-012
5737	1.4289e-012
5738	1.7266e-012
5739	1.6328e-012
5740	1.6317e-012
5741	1.9319e-012
5742	1.8364e-012
5743	1.8355e-012
5744	2.1381e-012
5745	2.0412e-012
5746	2.0405e-012
5747	2.2473e-012
5748	2.2467e-012
5749	2.3453e-012
5750	3.3275e-013
5751	2.2911e-013
5752	1.0389e-013
5753	2.5129e-013
5754	5.4545e-013
5755	4.4855e-013
5756	4.7742e-013
5757	7.4828e-013
5758	6.5941e-013
5759	6.7573e-013
5760	9.4627e-013
5761	8.5932e-013
5762	8.6923e-013
5763	1.1435e-012
5764	1.056e-012
5765	1.0615e-012
5766	1.3414e-012
5767	1.2522e-012
5768	1.2553e-012
5769	1.541e-012
5770	1.4496e-012
5771	1.4514e-012
5772	1.7424e-012
5773	1.6489e-012
5774	1.65e-012
5775	1.9456e-012
5776	1.8502e-012
5777	1.8511e-012
5778	2.1503e-012
5779	2.0535e-012
5780	2.0543e-012
5781	2.2585e-012
5782	2.3565e-012
5783	2.2593e-012
5784	3.495e-013
5785	2.1126e-013
5786	2.4605e-013
5787	1.0951e-013
5788	2.6066e-013
5789	5.6956e-013
5790	4.3605e-013
5791	4.7822e-013
5792	4.9641e-013
5793	7.7476e-013
5794	6.5019e-013
5795	6.9186e-013
5796	7.0049e-013
5797	9.7143e-013
5798	8.5399e-013
5799	8.9e-013
5800	8.9451e-013
5801	1.1659e-012
5802	1.0529e-012
5803	1.0829e-012
5804	1.0851e-012
5805	1.3608e-012
5806	1.2504e-012
5807	1.2751e-012
5808	1.276e-012
5809	1.5576e-012
5810	1.4485e-012
5811	1.4689e-012
5812	1.4693e-012
5813	1.7567e-012
5814	1.6482e-012
5815	1.6653e-012
5816	1.6655e-012
5817	1.9581e-012
5818	1.8497e-012
5819	1.8644e-012
5820	1.8645e-012
5821	2.1617e-012
5822	2.0531e-012
5823	2.0661e-012
5824	2.0663e-012
5825	2.2581e-012
5826	2.2701e-012
5827	2.367e-012
5828	2.2703e-012
5829	3.0797e-013
5830	1.9106e-013
5831	2.1126e-013
5832	9.6359e-014
5833	5.2435e-013
5834	4.0246e-013
5835	4.3605e-013
5836	7.3431e-013
5837	6.1454e-013
5838	6.5019e-013
5839	9.3757e-013
5840	8.2119e-013
5841	8.5399e-013
5842	1.1382e-012
5843	1.0247e-012
5844	1.0529e-012
5845	1.3382e-012
5846	1.2268e-012
5847	1.2504e-012
5848	1.5389e-012
5849	1.4289e-012
5850	1.4485e-012
5851	1.7409e-012
5852	1.6317e-012
5853	1.6482e-012
5854	1.9444e-012
5855	1.8355e-012
5856	1.8497e-012
5857	2.1493e-012
5858	2.0405e-012
5859	2.0531e-012
5860	2.2467e-012
5861	2.2581e-012
5862	2.3556e-012
5863	2.8837e-013
5864	1.822e-013
5865	1.9955e-013
5866	8.9751e-014
5867	4.9725e-013
5868	3.8484e-013
5869	4.1371e-013
5870	7.0556e-013
5871	5.9221e-013
5872	6.228e-013
5873	9.1094e-013
5874	7.9806e-013
5875	8.2706e-013
5876	1.1149e-012
5877	1.0032e-012
5878	1.0285e-012
5879	1.3184e-012
5880	1.2078e-012
5881	1.2292e-012
5882	1.5222e-012
5883	1.4125e-012
5884	1.4305e-012
5885	1.7266e-012
5886	1.6177e-012
5887	1.6328e-012
5888	1.9319e-012
5889	1.8234e-012
5890	1.8364e-012
5891	2.1381e-012
5892	2.0298e-012
5893	2.0412e-012
5894	2.2369e-012
5895	2.2473e-012
5896	2.3453e-012
5897	2.7867e-013
5898	1.7765e-013
5899	1.9361e-013
5900	8.6765e-014
5901	4.8189e-013
5902	3.7557e-013
5903	4.0157e-013
5904	6.8739e-013
5905	5.7944e-013
5906	6.0647e-013
5907	8.9254e-013
5908	7.8374e-013
5909	8.0918e-013
5910	1.0978e-012
5911	9.8899e-013
5912	1.011e-012
5913	1.3033e-012
5914	1.1947e-012
5915	1.2134e-012
5916	1.5091e-012
5917	1.401e-012
5918	1.4166e-012
5919	1.7153e-012
5920	1.6077e-012
5921	1.6207e-012
5922	1.9219e-012
5923	1.8146e-012
5924	1.8258e-012
5925	2.1291e-012
5926	2.022e-012
5927	2.0318e-012
5928	2.2297e-012
5929	2.2387e-012
5930	2.337e-012
5931	2.7391e-013
5932	1.7572e-013
5933	1.9084e-013
5934	8.5297e-014
5935	4.7402e-013
5936	3.7155e-013
5937	3.9564e-013
5938	6.7749e-013
5939	5.7365e-013
5940	5.9788e-013
5941	8.8193e-013
5942	7.7695e-013
5943	7.9913e-013
5944	1.0875e-012
5945	9.8202e-013
5946	1.0007e-012
5947	1.2939e-012
5948	1.1881e-012
5949	1.2037e-012
5950	1.5008e-012
5951	1.3951e-012
5952	1.4078e-012
5953	1.7081e-012
5954	1.6024e-012
5955	1.6131e-012
5956	1.9155e-012
5957	1.81e-012
5958	1.8191e-012
5959	2.1233e-012
5960	2.0178e-012
5961	2.0257e-012
5962	2.2259e-012
5963	2.233e-012
5964	2.3316e-012
5965	2.7247e-013
5966	1.7572e-013
5967	1.9e-013
5968	8.4856e-014
5969	4.716e-013
5970	3.7155e-013
5971	3.9383e-013
5972	6.7435e-013
5973	5.7365e-013
5974	5.9519e-013
5975	8.7848e-013
5976	7.7695e-013
5977	7.959e-013
5978	1.0841e-012
5979	9.8202e-013
5980	9.9735e-013
5981	1.2907e-012
5982	1.1881e-012
5983	1.2004e-012
5984	1.498e-012
5985	1.3951e-012
5986	1.4049e-012
5987	1.7056e-012
5988	1.6024e-012
5989	1.6104e-012
5990	1.9133e-012
5991	1.81e-012
5992	1.8167e-012
5993	2.1213e-012
5994	2.0178e-012
5995	2.0236e-012
5996	2.2259e-012
5997	2.2311e-012
5998	2.3297e-012
5999	2.7391e-013
6000	1.7765e-013
6001	1.9084e-013
6002	8.5297e-014
6003	4.7402e-013
6004	3.7557e-013
6005	3.9564e-013
6006	6.7749e-013
6007	5.7944e-013
6008	5.9788e-013
6009	8.8193e-013
6010	7.8374e-013
6011	7.9913e-013
6012	1.0875e-012
6013	9.8899e-013
6014	1.0007e-012
6015	1.2939e-012
6016	1.1947e-012
6017	1.2037e-012
6018	1.5008e-012
6019	1.401e-012
6020	1.4078e-012
6021	1.7081e-012
6022	1.6077e-012
6023	1.6131e-012
6024	1.9155e-012
6025	1.8146e-012
6026	1.8191e-012
6027	2.1233e-012
6028	2.022e-012
6029	2.0257e-012
6030	2.2297e-012
6031	2.233e-012
6032	2.3316e-012
6033	2.7867e-013
6034	1.822e-013
6035	1.9361e-013
6036	8.6765e-014
6037	4.8189e-013
6038	3.8484e-013
6039	4.0157e-013
6040	6.8739e-013
6041	5.9221e-013
6042	6.0647e-013
6043	8.9254e-013
6044	7.9806e-013
6045	8.0918e-013
6046	1.0978e-012
6047	1.0032e-012
6048	1.011e-012
6049	1.3033e-012
6050	1.2078e-012
6051	1.2134e-012
6052	1.5091e-012
6053	1.4125e-012
6054	1.4166e-012
6055	1.7153e-012
6056	1.6177e-012
6057	1.6207e-012
6058	1.9219e-012
6059	1.8234e-012
6060	1.8258e-012
6061	2.1291e-012
6062	2.0298e-012
6063	2.0318e-012
6064	2.2369e-012
6065	2.2387e-012
6066	2.337e-012
6067	2.8837e-013
6068	1.9106e-013
6069	1.9955e-013
6070	8.9751e-014
6071	4.9725e-013
6072	4.0246e-013
6073	4.1371e-013
6074	7.0556e-013
6075	6.1454e-013
6076	6.228e-013
6077	9.1094e-013
6078	8.2119e-013
6079	8.2706e-013
6080	1.1149e-012
6081	1.0247e-012
6082	1.0285e-012
6083	1.3184e-012
6084	1.2268e-012
6085	1.2292e-012
6086	1.5222e-012
6087	1.4289e-012
6088	1.4305e-012
6089	1.7266e-012
6090	1.6317e-012
6091	1.6328e-012
6092	1.9319e-012
6093	1.8355e-012
6094	1.8364e-012
6095	2.1381e-012
6096	2.0405e-012
6097	2.0412e-012
6098	2.2467e-012
6099	2.2473e-012
6100	2.3453e-012
6101	3.0797e-013
6102	2.1126e-013
6103	2.1126e-013
6104	9.6359e-014
6105	5.2435e-013
6106	4.3605e-013
6107	4.3605e-013
6108	7.3431e-013
6109	6.5019e-013
6110	6.5019e-013
6111	9.3757e-013
6112	8.5399e-013
6113	8.5399e-013
6114	1.1382e-012
6115	1.0529e-012
6116	1.0529e-012
6117	1.3382e-012
6118	1.2504e-012
6119	1.2504e-012
6120	1.5389e-012
6121	1.4485e-012
6122	1.4485e-012
6123	1.7409e-012
6124	1.6482e-012
6125	1.6482e-012
6126	1.9444e-012
6127	1.8497e-012
6128	1.8497e-012
6129	2.1493e-012
6130	2.0531e-012
6131	2.0531e-012
6132	2.2581e-012
6133	2.2581e-012
6134	2.3556e-012
6135	3.495e-013
6136	2.4605e-013
6137	1.0951e-013
6138	2.6066e-013
6139	5.6956e-013
6140	4.7822e-013
6141	4.9641e-013
6142	7.7476e-013
6143	6.9186e-013
6144	7.0049e-013
6145	9.7143e-013
6146	8.9e-013
6147	8.9451e-013
6148	1.1659e-012
6149	1.0829e-012
6150	1.0851e-012
6151	1.3608e-012
6152	1.2751e-012
6153	1.276e-012
6154	1.5576e-012
6155	1.4689e-012
6156	1.4693e-012
6157	1.7567e-012
6158	1.6653e-012
6159	1.6655e-012
6160	1.9581e-012
6161	1.8644e-012
6162	1.8645e-012
6163	2.1617e-012
6164	2.0661e-012
6165	2.0663e-012
6166	2.2701e-012
6167	2.367e-012
6168	2.2703e-012
6169	3.8637e-013
6170	2.4605e-013
6171	1.2141e-013
6172	2.9064e-013
6173	2.9064e-013
6174	6.1044e-013
6175	4.7822e-013
6176	5.3311e-013
6177	5.3311e-013
6178	8.1232e-013
6179	6.9186e-013
6180	7.3841e-013
6181	7.3841e-013
6182	1.0036e-012
6183	8.9e-013
6184	9.2833e-013
6185	9.2833e-013
6186	1.1927e-012
6187	1.0829e-012
6188	1.1139e-012
6189	1.1139e-012
6190	1.383e-012
6191	1.2751e-012
6192	1.3002e-012
6193	1.3002e-012
6194	1.5762e-012
6195	1.4689e-012
6196	1.4895e-012
6197	1.4895e-012
6198	1.7725e-012
6199	1.6653e-012
6200	1.6825e-012
6201	1.6825e-012
6202	1.972e-012
6203	1.8644e-012
6204	1.8794e-012
6205	1.8794e-012
6206	2.1742e-012
6207	2.0661e-012
6208	2.0796e-012
6209	2.0796e-012
6210	2.2701e-012
6211	2.3787e-012
6212	2.2825e-012
6213	2.2825e-012
6214	3.495e-013
6215	2.2911e-013
6216	1.0951e-013
6217	2.6066e-013
6218	5.6956e-013
6219	4.4855e-013
6220	4.9641e-013
6221	7.7476e-013
6222	6.5941e-013
6223	7.0049e-013
6224	9.7143e-013
6225	8.5932e-013
6226	8.9451e-013
6227	1.1659e-012
6228	1.056e-012
6229	1.0851e-012
6230	1.3608e-012
6231	1.2522e-012
6232	1.276e-012
6233	1.5576e-012
6234	1.4496e-012
6235	1.4693e-012
6236	1.7567e-012
6237	1.6489e-012
6238	1.6655e-012
6239	1.9581e-012
6240	1.8502e-012
6241	1.8645e-012
6242	2.1617e-012
6243	2.0535e-012
6244	2.0663e-012
6245	2.2585e-012
6246	2.367e-012
6247	2.2703e-012
6248	3.3275e-013
6249	2.2193e-013
6250	1.0389e-013
6251	2.5129e-013
6252	5.4545e-013
6253	4.3329e-013
6254	4.7742e-013
6255	7.4828e-013
6256	6.3923e-013
6257	6.7573e-013
6258	9.4627e-013
6259	8.3773e-013
6260	8.6923e-013
6261	1.1435e-012
6262	1.0354e-012
6263	1.0615e-012
6264	1.3414e-012
6265	1.2337e-012
6266	1.2553e-012
6267	1.541e-012
6268	1.4335e-012
6269	1.4514e-012
6270	1.7424e-012
6271	1.635e-012
6272	1.65e-012
6273	1.9456e-012
6274	1.8381e-012
6275	1.8511e-012
6276	2.1503e-012
6277	2.0427e-012
6278	2.0543e-012
6279	2.2485e-012
6280	2.3565e-012
6281	2.2593e-012
6282	3.2464e-013
6283	2.1837e-013
6284	1.0138e-013
6285	2.4672e-013
6286	5.319e-013
6287	4.2536e-013
6288	4.6728e-013
6289	7.3159e-013
6290	6.2772e-013
6291	6.6101e-013
6292	9.2889e-013
6293	8.2437e-013
6294	8.5242e-013
6295	1.127e-012
6296	1.0219e-012
6297	1.0447e-012
6298	1.3267e-012
6299	1.221e-012
6300	1.2397e-012
6301	1.5281e-012
6302	1.4221e-012
6303	1.4375e-012
6304	1.7311e-012
6305	1.625e-012
6306	1.6379e-012
6307	1.9356e-012
6308	1.8293e-012
6309	1.8404e-012
6310	2.1412e-012
6311	2.0347e-012
6312	2.0447e-012
6313	2.2412e-012
6314	2.348e-012
6315	2.2504e-012
6316	3.2072e-013
6317	2.1688e-013
6318	1.0017e-013
6319	2.4468e-013
6320	5.25e-013
6321	4.2195e-013
6322	4.6242e-013
6323	7.225e-013
6324	6.2252e-013
6325	6.5332e-013
6326	9.1885e-013
6327	8.1804e-013
6328	8.4297e-013
6329	1.1171e-012
6330	1.0152e-012
6331	1.0347e-012
6332	1.3175e-012
6333	1.2146e-012
6334	1.2301e-012
6335	1.5199e-012
6336	1.4163e-012
6337	1.4288e-012
6338	1.7239e-012
6339	1.6198e-012
6340	1.6301e-012
6341	1.9291e-012
6342	1.8246e-012
6343	1.8335e-012
6344	2.1354e-012
6345	2.0305e-012
6346	2.0385e-012
6347	2.2373e-012
6348	2.3425e-012
6349	2.2446e-012
6350	3.1955e-013
6351	2.1688e-013
6352	9.9812e-014
6353	2.4407e-013
6354	5.2289e-013
6355	4.2195e-013
6356	4.6095e-013
6357	7.1963e-013
6358	6.2252e-013
6359	6.5091e-013
6360	9.1559e-013
6361	8.1804e-013
6362	8.3993e-013
6363	1.1138e-012
6364	1.0152e-012
6365	1.0314e-012
6366	1.3144e-012
6367	1.2146e-012
6368	1.2269e-012
6369	1.5171e-012
6370	1.4163e-012
6371	1.4258e-012
6372	1.7214e-012
6373	1.6198e-012
6374	1.6275e-012
6375	1.9269e-012
6376	1.8246e-012
6377	1.8312e-012
6378	2.1333e-012
6379	2.0305e-012
6380	2.0363e-012
6381	2.2373e-012
6382	2.3406e-012
6383	2.2426e-012
6384	3.2072e-013
6385	2.1837e-013
6386	1.0017e-013
6387	2.4468e-013
6388	5.25e-013
6389	4.2536e-013
6390	4.6242e-013
6391	7.225e-013
6392	6.2772e-013
6393	6.5332e-013
6394	9.1885e-013
6395	8.2437e-013
6396	8.4297e-013
6397	1.1171e-012
6398	1.0219e-012
6399	1.0347e-012
6400	1.3175e-012
6401	1.221e-012
6402	1.2301e-012
6403	1.5199e-012
6404	1.4221e-012
6405	1.4288e-012
6406	1.7239e-012
6407	1.625e-012
6408	1.6301e-012
6409	1.9291e-012
6410	1.8293e-012
6411	1.8335e-012
6412	2.1354e-012
6413	2.0347e-012
6414	2.0385e-012
6415	2.2412e-012
6416	2.3425e-012
6417	2.2446e-012
6418	3.2464e-013
6419	2.2193e-013
6420	1.0138e-013
6421	2.4672e-013
6422	5.319e-013
6423	4.3329e-013
6424	4.6728e-013
6425	7.3159e-013
6426	6.3923e-013
6427	6.6101e-013
6428	9.2889e-013
6429	8.3773e-013
6430	8.5242e-013
6431	1.127e-012
6432	1.0354e-012
6433	1.0447e-012
6434	1.3267e-012
6435	1.2337e-012
6436	1.2397e-012
6437	1.5281e-012
6438	1.4335e-012
6439	1.4375e-012
6440	1.7311e-012
6441	1.635e-012
6442	1.6379e-012
6443	1.9356e-012
6444	1.8381e-012
6445	1.8404e-012
6446	2.1412e-012
6447	2.0427e-012
6448	2.0447e-012
6449	2.2485e-012
6450	2.348e-012
6451	2.2504e-012
6452	3.3275e-013
6453	2.2911e-013
6454	1.0389e-013
6455	2.5129e-013
6456	5.4545e-013
6457	4.4855e-013
6458	4.7742e-013
6459	7.4828e-013
6460	6.5941e-013
6461	6.7573e-013
6462	9.4627e-013
6463	8.5932e-013
6464	8.6923e-013
6465	1.1435e-012
6466	1.056e-012
6467	1.0615e-012
6468	1.3414e-012
6469	1.2522e-012
6470	1.2553e-012
6471	1.541e-012
6472	1.4496e-012
6473	1.4514e-012
6474	1.7424e-012
6475	1.6489e-012
6476	1.65e-012
6477	1.9456e-012
6478	1.8502e-012
6479	1.8511e-012
6480	2.1503e-012
6481	2.0535e-012
6482	2.0543e-012
6483	2.2585e-012
6484	2.3565e-012
6485	2.2593e-012
6486	3.495e-013
6487	2.4605e-013
6488	1.0951e-013
6489	2.6066e-013
6490	5.6956e-013
6491	4.7822e-013
6492	4.9641e-013
6493	7.7476e-013
6494	6.9186e-013
6495	7.0049e-013
6496	9.7143e-013
6497	8.9e-013
6498	8.9451e-013
6499	1.1659e-012
6500	1.0829e-012
6501	1.0851e-012
6502	1.3608e-012
6503	1.2751e-012
6504	1.276e-012
6505	1.5576e-012
6506	1.4689e-012
6507	1.4693e-012
6508	1.7567e-012
6509	1.6653e-012
6510	1.6655e-012
6511	1.9581e-012
6512	1.8644e-012
6513	1.8645e-012
6514	2.1617e-012
6515	2.0661e-012
6516	2.0663e-012
6517	2.2701e-012
6518	2.367e-012
6519	2.2703e-012
6520	3.8637e-013
6521	1.2141e-013
6522	2.9064e-013
6523	2.9064e-013
6524	6.1044e-013
6525	5.3311e-013
6526	5.3311e-013
6527	8.1232e-013
6528	7.3841e-013
6529	7.3841e-013
6530	1.0036e-012
6531	9.2833e-013
6532	9.2833e-013
6533	1.1927e-012
6534	1.1139e-012
6535	1.1139e-012
6536	1.383e-012
6537	1.3002e-012
6538	1.3002e-012
6539	1.5762e-012
6540	1.4895e-012
6541	1.4895e-012
6542	1.7725e-012
6543	1.6825e-012
6544	1.6825e-012
6545	1.972e-012
6546	1.8794e-012
6547	1.8794e-012
6548	2.1742e-012
6549	2.0796e-012
6550	2.0796e-012
6551	2.3787e-012
6552	2.2825e-012
6553	2.2825e-012
6554	0.
6555	0.
6556	0.
6557	0.
6558	0.
6559	0.
6560	0.
6561	0.
6562	0.
6563	0.
6564	0.
6565	0.
6566	0.
6567	0.
6568	0.
6569	0.
6570	0.
6571	0.
6572	0.
6573	0.
6574	0.
6575	0.
6576	0.
6577	0.
6578	0.
6579	0.
6580	0.
6581	0.
6582	0.
6583	0.
6584	0.
6585	0.
6586	0.
6587	0.
