Node Number	Maximum Principal Stress (Pa)
5416	1.8628e-002
5417	1.0413e-003
5418	2.0965e-002
5419	1.4231e-002
5420	2.8318e-002
5421	2.1291e-002
5422	2.8606e-002
5423	3.0347e-002
5424	3.1476e-002
5425	2.8831e-002
5426	2.9291e-002
5427	3.5889e-002
5428	3.1135e-002
5429	3.0214e-002
5430	2.6994e-002
5431	3.4359e-002
5432	3.0993e-002
5433	3.0005e-002
5434	2.4713e-002
5435	3.1122e-002
5436	3.3701e-002
5437	3.1898e-002
5438	2.4945e-002
5439	3.0153e-002
5440	3.7403e-002
5441	2.8206e-002
5442	3.9033e-002
5443	3.3773e-002
5444	-0.73223
5445	-1.0847
5446	-0.96154
5447	-1.3347
5448	-0.33235
5449	-0.58502
5450	-0.43666
5451	-0.14008
5452	-0.28582
5453	-0.18498
5454	-4.2224e-002
5455	-0.11535
5456	-5.2186e-002
5457	2.5366e-003
5458	-3.2271e-002
5459	1.5117e-003
5460	2.2017e-002
5461	7.8676e-003
5462	2.3074e-002
5463	2.8391e-002
5464	2.3968e-002
5465	2.8627e-002
5466	2.9578e-002
5467	2.8966e-002
5468	2.7673e-002
5469	3.075e-002
5470	3.0117e-002
5471	2.5422e-002
5472	3.5302e-002
5473	3.2682e-002
5474	2.568e-002
5475	4.0529e-002
5476	3.1004e-002
5477	4.2587e-002
5478	-0.95451
5479	-1.1965
5480	-1.0847
5481	-1.4327
5482	-0.53406
5483	-0.7224
5484	-0.58502
5485	-0.25366
5486	-0.38132
5487	-0.28582
5488	-0.10254
5489	-0.17842
5490	-0.11535
5491	-2.6503e-002
5492	-6.9158e-002
5493	-3.2271e-002
5494	9.738e-003
5495	-1.1532e-002
5496	7.8676e-003
5497	2.4706e-002
5498	1.559e-002
5499	2.3968e-002
5500	3.0126e-002
5501	2.7359e-002
5502	2.8966e-002
5503	3.2774e-002
5504	3.276e-002
5505	3.0117e-002
5506	3.7394e-002
5507	3.8415e-002
5508	3.2682e-002
5509	4.9862e-002
5510	4.0529e-002
5511	4.9754e-002
5512	-0.97092
5513	-1.2068
5514	-1.0946
5515	-1.474
5516	-0.56226
5517	-0.72699
5518	-0.58944
5519	-0.29502
5520	-0.39834
5521	-0.30649
5522	-0.13893
5523	-0.20115
5524	-0.14373
5525	-5.2054e-002
5526	-9.0361e-002
5527	-5.7155e-002
5528	-5.355e-003
5529	-2.7944e-002
5530	-9.6626e-003
5531	1.8192e-002
5532	5.4984e-003
5533	1.5099e-002
5534	3.026e-002
5535	2.3951e-002
5536	2.7853e-002
5537	3.8947e-002
5538	3.5702e-002
5539	3.5399e-002
5540	5.0555e-002
5541	4.701e-002
5542	4.3341e-002
5543	6.3415e-002
5544	5.6054e-002
5545	6.97e-002
5546	-0.97155
5547	-1.2078
5548	-1.0954
5549	-1.4831
5550	-0.56722
5551	-0.72842
5552	-0.59103
5553	-0.30484
5554	-0.40289
5555	-0.31258
5556	-0.15109
5557	-0.20757
5558	-0.15262
5559	-6.4641e-002
5560	-9.7755e-002
5561	-6.7746e-002
5562	-1.6609e-002
5563	-3.5785e-002
5564	-2.0996e-002
5565	1.0566e-002
5566	-2.4533e-003
5567	5.416e-003
5568	2.9148e-002
5569	1.9953e-002
5570	2.5013e-002
5571	4.3619e-002
5572	3.7175e-002
5573	3.8512e-002
5574	5.9743e-002
5575	5.1568e-002
5576	5.0236e-002
5577	7.1143e-002
5578	6.7276e-002
5579	8.575e-002
5580	-0.97158
5581	-1.2078
5582	-1.0957
5583	-1.4852
5584	-0.56819
5585	-0.72842
5586	-0.59125
5587	-0.30694
5588	-0.40289
5589	-0.3138
5590	-0.1539
5591	-0.20757
5592	-0.15466
5593	-6.7896e-002
5594	-9.7755e-002
5595	-7.0407e-002
5596	-2.0445e-002
5597	-3.5785e-002
5598	-2.4407e-002
5599	4.8355e-003
5600	-2.4533e-003
5601	-5.3327e-004
5602	2.8308e-002
5603	1.9953e-002
5604	2.3267e-002
5605	4.5208e-002
5606	3.7175e-002
5607	3.9482e-002
5608	6.2975e-002
5609	5.1568e-002
5610	5.2606e-002
5611	7.1143e-002
5612	7.131e-002
5613	9.1535e-002
5614	-0.97155
5615	-1.2068
5616	-1.0954
5617	-1.4831
5618	-0.56722
5619	-0.72699
5620	-0.59103
5621	-0.30484
5622	-0.39834
5623	-0.31258
5624	-0.15109
5625	-0.20115
5626	-0.15262
5627	-6.4641e-002
5628	-9.0361e-002
5629	-6.7746e-002
5630	-1.6609e-002
5631	-2.7944e-002
5632	-2.0996e-002
5633	1.0566e-002
5634	5.4984e-003
5635	5.416e-003
5636	2.9148e-002
5637	2.3951e-002
5638	2.5013e-002
5639	4.3619e-002
5640	3.5702e-002
5641	3.8512e-002
5642	5.9743e-002
5643	4.701e-002
5644	5.0236e-002
5645	6.3415e-002
5646	6.7276e-002
5647	8.575e-002
5648	-0.97092
5649	-1.1965
5650	-1.0946
5651	-1.474
5652	-0.56226
5653	-0.7224
5654	-0.58944
5655	-0.29502
5656	-0.38132
5657	-0.30649
5658	-0.13893
5659	-0.17842
5660	-0.14373
5661	-5.2054e-002
5662	-6.9158e-002
5663	-5.7155e-002
5664	-5.355e-003
5665	-1.1532e-002
5666	-9.6626e-003
5667	1.8192e-002
5668	1.559e-002
5669	1.5099e-002
5670	3.026e-002
5671	2.7359e-002
5672	2.7853e-002
5673	3.8947e-002
5674	3.276e-002
5675	3.5399e-002
5676	5.0555e-002
5677	3.8415e-002
5678	4.3341e-002
5679	4.9862e-002
5680	5.6054e-002
5681	6.97e-002
5682	-0.95451
5683	-1.0847
5684	-1.0847
5685	-1.4327
5686	-0.53406
5687	-0.58502
5688	-0.58502
5689	-0.25366
5690	-0.28582
5691	-0.28582
5692	-0.10254
5693	-0.11535
5694	-0.11535
5695	-2.6503e-002
5696	-3.2271e-002
5697	-3.2271e-002
5698	9.738e-003
5699	7.8676e-003
5700	7.8676e-003
5701	2.4706e-002
5702	2.3968e-002
5703	2.3968e-002
5704	3.0126e-002
5705	2.8966e-002
5706	2.8966e-002
5707	3.2774e-002
5708	3.0117e-002
5709	3.0117e-002
5710	3.7394e-002
5711	3.2682e-002
5712	3.2682e-002
5713	4.0529e-002
5714	4.0529e-002
5715	4.9754e-002
5716	-0.73223
5717	-0.77947
5718	-0.96154
5719	-1.3347
5720	-0.33235
5721	-0.26797
5722	-0.43666
5723	-0.14008
5724	-0.13042
5725	-0.18498
5726	-4.2224e-002
5727	-3.8593e-002
5728	-5.2186e-002
5729	2.5366e-003
5730	1.0412e-003
5731	1.5116e-003
5732	2.2017e-002
5733	2.1291e-002
5734	2.3074e-002
5735	2.8391e-002
5736	2.8831e-002
5737	2.8627e-002
5738	2.9578e-002
5739	3.0214e-002
5740	2.7673e-002
5741	3.075e-002
5742	3.0005e-002
5743	2.5422e-002
5744	3.5302e-002
5745	3.1898e-002
5746	2.568e-002
5747	3.7403e-002
5748	3.1004e-002
5749	4.2587e-002
5750	-0.35814
5751	-0.57923
5752	-0.92791
5753	-2.518e-002
5754	-7.146e-002
5755	-7.444e-002
5756	-7.0376e-002
5757	-3.0001e-002
5758	-4.6817e-002
5759	-4.3972e-003
5760	3.2181e-003
5761	5.2951e-003
5762	-3.9488e-003
5763	1.8628e-002
5764	2.0965e-002
5765	1.4231e-002
5766	2.8318e-002
5767	2.8606e-002
5768	3.0347e-002
5769	3.1477e-002
5770	2.9291e-002
5771	3.5889e-002
5772	3.1135e-002
5773	2.6994e-002
5774	3.4359e-002
5775	3.0993e-002
5776	2.4713e-002
5777	3.1122e-002
5778	3.3701e-002
5779	2.4945e-002
5780	3.0153e-002
5781	2.8206e-002
5782	3.9033e-002
5783	3.3773e-002
5784	-0.35481
5785	-0.76951
5786	-0.615
5787	-0.9412
5788	-2.4456e-002
5789	-5.4841e-002
5790	-0.24285
5791	-4.7476e-002
5792	-5.6715e-002
5793	-8.295e-003
5794	-9.4814e-002
5795	-1.1925e-002
5796	2.085e-003
5797	2.3972e-002
5798	-4.1012e-003
5799	2.878e-002
5800	1.238e-002
5801	3.0203e-002
5802	2.2813e-002
5803	3.0634e-002
5804	2.5077e-002
5805	2.9028e-002
5806	2.9989e-002
5807	2.7372e-002
5808	2.6826e-002
5809	2.4696e-002
5810	2.8139e-002
5811	2.1659e-002
5812	2.4532e-002
5813	2.0449e-002
5814	2.3573e-002
5815	1.6286e-002
5816	2.057e-002
5817	1.8396e-002
5818	1.9551e-002
5819	1.2616e-002
5820	1.7434e-002
5821	1.9256e-002
5822	1.8664e-002
5823	1.1999e-002
5824	1.6839e-002
5825	2.1902e-002
5826	1.4076e-002
5827	1.8198e-002
5828	1.906e-002
5829	-0.7042
5830	-0.96154
5831	-0.76951
5832	-1.2941
5833	-0.2751
5834	-0.43666
5835	-0.24285
5836	-8.6545e-002
5837	-0.18498
5838	-9.4814e-002
5839	-4.9992e-003
5840	-5.2186e-002
5841	-4.1012e-003
5842	2.2563e-002
5843	1.5117e-003
5844	2.2813e-002
5845	2.9608e-002
5846	2.3074e-002
5847	2.9989e-002
5848	2.8076e-002
5849	2.8627e-002
5850	2.8139e-002
5851	2.4115e-002
5852	2.7673e-002
5853	2.3573e-002
5854	2.0816e-002
5855	2.5422e-002
5856	1.9551e-002
5857	2.1512e-002
5858	2.568e-002
5859	1.8664e-002
5860	3.1004e-002
5861	2.1902e-002
5862	2.4127e-002
5863	-0.73223
5864	-0.97918
5865	-0.77947
5866	-1.3347
5867	-0.33235
5868	-0.4523
5869	-0.26797
5870	-0.14008
5871	-0.21319
5872	-0.13042
5873	-4.2224e-002
5874	-8.4084e-002
5875	-3.8593e-002
5876	2.5366e-003
5877	-2.2595e-002
5878	1.0412e-003
5879	2.2017e-002
5880	8.8943e-003
5881	2.1291e-002
5882	2.8391e-002
5883	2.358e-002
5884	2.8831e-002
5885	2.9578e-002
5886	2.977e-002
5887	3.0214e-002
5888	3.075e-002
5889	3.2979e-002
5890	3.0005e-002
5891	3.5302e-002
5892	3.7678e-002
5893	3.1898e-002
5894	4.6521e-002
5895	3.7403e-002
5896	4.2587e-002
5897	-0.73032
5898	-0.97958
5899	-0.77839
5900	-1.3521
5901	-0.33914
5902	-0.45349
5903	-0.26807
5904	-0.15666
5905	-0.22112
5906	-0.13926
5907	-6.2329e-002
5908	-9.6315e-002
5909	-5.3384e-002
5910	-1.5432e-002
5911	-3.6258e-002
5912	-1.5395e-002
5913	9.9142e-003
5914	-4.2951e-003
5915	7.7591e-003
5916	2.4426e-002
5917	1.5121e-002
5918	2.4106e-002
5919	3.2986e-002
5920	2.918e-002
5921	3.3477e-002
5922	3.9568e-002
5923	3.8167e-002
5924	3.7951e-002
5925	4.8622e-002
5926	4.6551e-002
5927	4.2798e-002
5928	5.9872e-002
5929	5.2728e-002
5930	6.4178e-002
5931	-0.72924
5932	-0.9793
5933	-0.77758
5934	-1.3562
5935	-0.34153
5936	-0.45386
5937	-0.26843
5938	-0.16208
5939	-0.22362
5940	-0.14243
5941	-6.9696e-002
5942	-0.10017
5943	-5.821e-002
5944	-2.4505e-002
5945	-4.1285e-002
5946	-2.2358e-002
5947	-4.5994e-004
5948	-1.102e-002
5949	-2.4776e-003
5950	1.8414e-002
5951	6.3408e-003
5952	1.7338e-002
5953	3.4225e-002
5954	2.777e-002
5955	3.4291e-002
5956	4.5044e-002
5957	4.0632e-002
5958	4.2592e-002
5959	5.7723e-002
5960	5.1237e-002
5961	4.9901e-002
5962	6.7417e-002
5963	6.3634e-002
5964	7.9805e-002
5965	-0.72894
5966	-0.9793
5967	-0.77756
5968	-1.3575
5969	-0.34192
5970	-0.45386
5971	-0.26838
5972	-0.16324
5973	-0.22362
5974	-0.14297
5975	-7.1483e-002
5976	-0.10017
5977	-5.93e-002
5978	-2.694e-002
5979	-4.1285e-002
5980	-2.4099e-002
5981	-4.4826e-003
5982	-1.102e-002
5983	-5.8521e-003
5984	1.4482e-002
5985	6.3408e-003
5986	1.3348e-002
5987	3.4442e-002
5988	2.777e-002
5989	3.4306e-002
5990	4.6881e-002
5991	4.0632e-002
5992	4.4091e-002
5993	6.0941e-002
5994	5.1237e-002
5995	5.2357e-002
5996	6.7417e-002
5997	6.756e-002
5998	8.5439e-002
5999	-0.72924
6000	-0.97958
6001	-0.77758
6002	-1.3562
6003	-0.34153
6004	-0.45349
6005	-0.26843
6006	-0.16208
6007	-0.22112
6008	-0.14243
6009	-6.9696e-002
6010	-9.6315e-002
6011	-5.821e-002
6012	-2.4505e-002
6013	-3.6258e-002
6014	-2.2358e-002
6015	-4.5993e-004
6016	-4.2951e-003
6017	-2.4777e-003
6018	1.8414e-002
6019	1.5121e-002
6020	1.7338e-002
6021	3.4225e-002
6022	2.918e-002
6023	3.4291e-002
6024	4.5044e-002
6025	3.8167e-002
6026	4.2592e-002
6027	5.7723e-002
6028	4.6551e-002
6029	4.99e-002
6030	5.9872e-002
6031	6.3634e-002
6032	7.9805e-002
6033	-0.73032
6034	-0.97918
6035	-0.77839
6036	-1.3521
6037	-0.33914
6038	-0.4523
6039	-0.26807
6040	-0.15666
6041	-0.21319
6042	-0.13926
6043	-6.2329e-002
6044	-8.4084e-002
6045	-5.3384e-002
6046	-1.5432e-002
6047	-2.2595e-002
6048	-1.5395e-002
6049	9.9142e-003
6050	8.8943e-003
6051	7.7591e-003
6052	2.4426e-002
6053	2.358e-002
6054	2.4106e-002
6055	3.2986e-002
6056	2.977e-002
6057	3.3477e-002
6058	3.9568e-002
6059	3.2979e-002
6060	3.7951e-002
6061	4.8622e-002
6062	3.7678e-002
6063	4.2798e-002
6064	4.6521e-002
6065	5.2728e-002
6066	6.4178e-002
6067	-0.73223
6068	-0.96154
6069	-0.77947
6070	-1.3347
6071	-0.33235
6072	-0.43666
6073	-0.26797
6074	-0.14008
6075	-0.18498
6076	-0.13042
6077	-4.2224e-002
6078	-5.2186e-002
6079	-3.8593e-002
6080	2.5366e-003
6081	1.5117e-003
6082	1.0412e-003
6083	2.2017e-002
6084	2.3074e-002
6085	2.1291e-002
6086	2.8391e-002
6087	2.8627e-002
6088	2.8831e-002
6089	2.9578e-002
6090	2.7673e-002
6091	3.0214e-002
6092	3.075e-002
6093	2.5422e-002
6094	3.0005e-002
6095	3.5302e-002
6096	2.568e-002
6097	3.1898e-002
6098	3.1004e-002
6099	3.7403e-002
6100	4.2587e-002
6101	-0.7042
6102	-0.76951
6103	-0.76951
6104	-1.2941
6105	-0.2751
6106	-0.24285
6107	-0.24285
6108	-8.6545e-002
6109	-9.4814e-002
6110	-9.4814e-002
6111	-4.9992e-003
6112	-4.1012e-003
6113	-4.1012e-003
6114	2.2563e-002
6115	2.2813e-002
6116	2.2813e-002
6117	2.9608e-002
6118	2.9989e-002
6119	2.9989e-002
6120	2.8076e-002
6121	2.8139e-002
6122	2.8139e-002
6123	2.4115e-002
6124	2.3573e-002
6125	2.3573e-002
6126	2.0816e-002
6127	1.9551e-002
6128	1.9551e-002
6129	2.1512e-002
6130	1.8664e-002
6131	1.8664e-002
6132	2.1902e-002
6133	2.1902e-002
6134	2.4127e-002
6135	-0.35481
6136	-0.615
6137	-0.9412
6138	-2.4456e-002
6139	-5.4841e-002
6140	-4.7476e-002
6141	-5.6715e-002
6142	-8.2951e-003
6143	-1.1925e-002
6144	2.0849e-003
6145	2.3972e-002
6146	2.878e-002
6147	1.238e-002
6148	3.0204e-002
6149	3.0634e-002
6150	2.5077e-002
6151	2.9028e-002
6152	2.7372e-002
6153	2.6826e-002
6154	2.4696e-002
6155	2.1659e-002
6156	2.4532e-002
6157	2.0449e-002
6158	1.6286e-002
6159	2.057e-002
6160	1.8396e-002
6161	1.2616e-002
6162	1.7434e-002
6163	1.9256e-002
6164	1.1999e-002
6165	1.6838e-002
6166	1.4076e-002
6167	1.8198e-002
6168	1.906e-002
6169	-0.3905
6170	-0.615
6171	-0.80337
6172	-9.0161e-002
6173	-9.0161e-002
6174	1.4453e-002
6175	-4.7476e-002
6176	8.8245e-003
6177	8.8245e-003
6178	2.9095e-002
6179	-1.1925e-002
6180	2.6939e-002
6181	2.6939e-002
6182	3.5606e-002
6183	2.878e-002
6184	2.3773e-002
6185	2.3773e-002
6186	2.7722e-002
6187	3.0634e-002
6188	1.9837e-002
6189	1.9837e-002
6190	2.0315e-002
6191	2.7372e-002
6192	1.4283e-002
6193	1.4283e-002
6194	1.3863e-002
6195	2.1659e-002
6196	9.9891e-003
6197	9.9891e-003
6198	9.0331e-003
6199	1.6286e-002
6200	6.6535e-003
6201	6.6535e-003
6202	5.9671e-003
6203	1.2616e-002
6204	4.675e-003
6205	4.6749e-003
6206	7.5057e-003
6207	1.1999e-002
6208	4.6886e-003
6209	4.6883e-003
6210	1.4076e-002
6211	5.4529e-003
6212	6.7162e-003
6213	6.7155e-003
6214	-0.35481
6215	-0.57923
6216	-0.9412
6217	-2.4456e-002
6218	-5.4841e-002
6219	-7.444e-002
6220	-5.6715e-002
6221	-8.2951e-003
6222	-4.6816e-002
6223	2.0849e-003
6224	2.3972e-002
6225	5.2951e-003
6226	1.238e-002
6227	3.0203e-002
6228	2.0965e-002
6229	2.5077e-002
6230	2.9028e-002
6231	2.8606e-002
6232	2.6826e-002
6233	2.4696e-002
6234	2.9291e-002
6235	2.4532e-002
6236	2.0449e-002
6237	2.6994e-002
6238	2.057e-002
6239	1.8396e-002
6240	2.4713e-002
6241	1.7434e-002
6242	1.9256e-002
6243	2.4945e-002
6244	1.6838e-002
6245	2.8206e-002
6246	1.8198e-002
6247	1.906e-002
6248	-0.35814
6249	-0.57775
6250	-0.92791
6251	-2.518e-002
6252	-7.1459e-002
6253	-8.2123e-002
6254	-7.0376e-002
6255	-3.0001e-002
6256	-5.6667e-002
6257	-4.3971e-003
6258	3.2181e-003
6259	-1.0189e-002
6260	-3.9488e-003
6261	1.8628e-002
6262	5.7672e-003
6263	1.4231e-002
6264	2.8318e-002
6265	2.0386e-002
6266	3.0347e-002
6267	3.1477e-002
6268	3.0861e-002
6269	3.5889e-002
6270	3.1135e-002
6271	3.4657e-002
6272	3.4359e-002
6273	3.0993e-002
6274	3.5169e-002
6275	3.1122e-002
6276	3.3701e-002
6277	3.703e-002
6278	3.0153e-002
6279	4.357e-002
6280	3.9033e-002
6281	3.3773e-002
6282	-0.35514
6283	-0.57644
6284	-0.93015
6285	-2.5294e-002
6286	-7.2553e-002
6287	-8.1247e-002
6288	-6.9378e-002
6289	-3.6844e-002
6290	-5.9776e-002
6291	-5.8443e-003
6292	-7.5371e-003
6293	-1.5884e-002
6294	-9.0151e-003
6295	5.499e-003
6296	-2.9356e-003
6297	2.9132e-003
6298	2.1158e-002
6299	9.2368e-003
6300	2.5571e-002
6301	3.3774e-002
6302	2.8561e-002
6303	4.1389e-002
6304	3.86e-002
6305	3.8888e-002
6306	4.4044e-002
6307	4.107e-002
6308	4.2376e-002
6309	4.1882e-002
6310	4.6784e-002
6311	4.6133e-002
6312	4.1355e-002
6313	5.6463e-002
6314	6.013e-002
6315	4.7953e-002
6316	-0.35426
6317	-0.5761
6318	-0.92969
6319	-2.4824e-002
6320	-7.3396e-002
6321	-8.116e-002
6322	-6.9689e-002
6323	-3.9168e-002
6324	-6.0823e-002
6325	-6.8147e-003
6326	-1.1179e-002
6327	-1.7557e-002
6328	-1.0297e-002
6329	-1.2943e-003
6330	-5.9221e-003
6331	-6.9108e-004
6332	1.2249e-002
6333	1.3743e-003
6334	1.8639e-002
6335	3.3574e-002
6336	2.5886e-002
6337	4.2861e-002
6338	4.2691e-002
6339	4.0575e-002
6340	4.9229e-002
6341	4.7416e-002
6342	4.5952e-002
6343	4.8389e-002
6344	5.5782e-002
6345	5.0989e-002
6346	4.8698e-002
6347	6.3751e-002
6348	7.529e-002
6349	5.8078e-002
6350	-0.35409
6351	-0.5761
6352	-0.92987
6353	-2.4972e-002
6354	-7.3428e-002
6355	-8.116e-002
6356	-6.9709e-002
6357	-3.958e-002
6358	-6.0823e-002
6359	-6.828e-003
6360	-1.2018e-002
6361	-1.7557e-002
6362	-1.0517e-002
6363	-3.024e-003
6364	-5.9221e-003
6365	-1.3685e-003
6366	6.3707e-003
6367	1.3743e-003
6368	1.5356e-002
6369	3.3173e-002
6370	2.5886e-002
6371	4.2973e-002
6372	4.3956e-002
6373	4.0575e-002
6374	5.0794e-002
6375	4.9567e-002
6376	4.5952e-002
6377	5.0533e-002
6378	5.8975e-002
6379	5.0989e-002
6380	5.1241e-002
6381	6.3751e-002
6382	8.076e-002
6383	6.1734e-002
6384	-0.35426
6385	-0.57644
6386	-0.92969
6387	-2.4824e-002
6388	-7.3396e-002
6389	-8.1247e-002
6390	-6.9689e-002
6391	-3.9168e-002
6392	-5.9776e-002
6393	-6.8147e-003
6394	-1.1179e-002
6395	-1.5884e-002
6396	-1.0297e-002
6397	-1.2943e-003
6398	-2.9355e-003
6399	-6.9104e-004
6400	1.2249e-002
6401	9.2368e-003
6402	1.8639e-002
6403	3.3574e-002
6404	2.8561e-002
6405	4.2861e-002
6406	4.2691e-002
6407	3.8888e-002
6408	4.9229e-002
6409	4.7416e-002
6410	4.2376e-002
6411	4.8389e-002
6412	5.5782e-002
6413	4.6133e-002
6414	4.8699e-002
6415	5.6463e-002
6416	7.529e-002
6417	5.8078e-002
6418	-0.35514
6419	-0.57775
6420	-0.93015
6421	-2.5294e-002
6422	-7.2553e-002
6423	-8.2123e-002
6424	-6.9378e-002
6425	-3.6844e-002
6426	-5.6667e-002
6427	-5.8443e-003
6428	-7.5371e-003
6429	-1.0189e-002
6430	-9.0151e-003
6431	5.499e-003
6432	5.7672e-003
6433	2.9133e-003
6434	2.1158e-002
6435	2.0386e-002
6436	2.5571e-002
6437	3.3774e-002
6438	3.0861e-002
6439	4.1389e-002
6440	3.86e-002
6441	3.4657e-002
6442	4.4044e-002
6443	4.107e-002
6444	3.5169e-002
6445	4.1882e-002
6446	4.6784e-002
6447	3.703e-002
6448	4.1356e-002
6449	4.357e-002
6450	6.013e-002
6451	4.7953e-002
6452	-0.35814
6453	-0.57923
6454	-0.92791
6455	-2.518e-002
6456	-7.146e-002
6457	-7.444e-002
6458	-7.0376e-002
6459	-3.0001e-002
6460	-4.6817e-002
6461	-4.3971e-003
6462	3.2181e-003
6463	5.2951e-003
6464	-3.9488e-003
6465	1.8628e-002
6466	2.0965e-002
6467	1.4231e-002
6468	2.8318e-002
6469	2.8606e-002
6470	3.0347e-002
6471	3.1477e-002
6472	2.9291e-002
6473	3.5889e-002
6474	3.1135e-002
6475	2.6994e-002
6476	3.4359e-002
6477	3.0993e-002
6478	2.4713e-002
6479	3.1122e-002
6480	3.3701e-002
6481	2.4945e-002
6482	3.0153e-002
6483	2.8206e-002
6484	3.9033e-002
6485	3.3773e-002
6486	-0.35481
6487	-0.615
6488	-0.9412
6489	-2.4456e-002
6490	-5.4841e-002
6491	-4.7476e-002
6492	-5.6715e-002
6493	-8.2951e-003
6494	-1.1925e-002
6495	2.0849e-003
6496	2.3972e-002
6497	2.878e-002
6498	1.238e-002
6499	3.0203e-002
6500	3.0634e-002
6501	2.5077e-002
6502	2.9028e-002
6503	2.7372e-002
6504	2.6826e-002
6505	2.4696e-002
6506	2.1659e-002
6507	2.4532e-002
6508	2.0449e-002
6509	1.6285e-002
6510	2.057e-002
6511	1.8396e-002
6512	1.2616e-002
6513	1.7434e-002
6514	1.9256e-002
6515	1.1999e-002
6516	1.6838e-002
6517	1.4076e-002
6518	1.8198e-002
6519	1.906e-002
6520	-0.3905
6521	-0.80337
6522	-9.0161e-002
6523	-9.0161e-002
6524	1.4453e-002
6525	8.8245e-003
6526	8.8245e-003
6527	2.9095e-002
6528	2.6939e-002
6529	2.6939e-002
6530	3.5606e-002
6531	2.3773e-002
6532	2.3773e-002
6533	2.7722e-002
6534	1.9837e-002
6535	1.9837e-002
6536	2.0315e-002
6537	1.4283e-002
6538	1.4283e-002
6539	1.3863e-002
6540	9.9891e-003
6541	9.9892e-003
6542	9.0331e-003
6543	6.6535e-003
6544	6.6535e-003
6545	5.967e-003
6546	4.675e-003
6547	4.675e-003
6548	7.5057e-003
6549	4.6885e-003
6550	4.6885e-003
6551	5.4528e-003
6552	6.7159e-003
6553	6.7158e-003
6554	-1.0912
6555	-1.0912
6556	-1.3367
6557	-1.3367
6558	-1.2335
6559	-1.4516
6560	-1.6
6561	-1.2343
6562	-1.448
6563	-1.5913
6564	-1.2462
6565	-1.474
6566	-1.6068
6567	-1.2503
6568	-1.484
6569	-1.6135
6570	-1.2503
6571	-1.4875
6572	-1.6157
6573	-1.2462
6574	-1.484
6575	-1.6135
6576	-1.2343
6577	-1.474
6578	-1.6068
6579	-1.2335
6580	-1.448
6581	-1.5913
6582	-1.0912
6583	-1.4516
6584	-1.6
6585	-1.0912
6586	-1.3367
6587	-1.3367
6588	-1.4516
6589	-1.2335
6590	-1.6
6591	-1.6559
6592	-1.6559
6593	-1.6808
6594	-1.6741
6595	-1.7089
6596	-1.7173
6597	-1.7205
6598	-1.7368
6599	-1.7205
6600	-1.7434
6601	-1.7089
6602	-1.7368
6603	-1.6808
6604	-1.7173
6605	-1.6559
6606	-1.6741
6607	-1.4516
6608	-1.6559
6609	-1.2335
6610	-1.6
6611	-1.448
6612	-1.2343
6613	-1.5913
6614	-1.6741
6615	-1.6808
6616	-1.7088
6617	-1.7088
6618	-1.7419
6619	-1.7601
6620	-1.7554
6621	-1.7833
6622	-1.7554
6623	-1.7909
6624	-1.7419
6625	-1.7833
6626	-1.7088
6627	-1.7601
6628	-1.6741
6629	-1.7088
6630	-1.448
6631	-1.6808
6632	-1.2343
6633	-1.5913
6634	-1.474
6635	-1.2462
6636	-1.6068
6637	-1.7173
6638	-1.7089
6639	-1.7601
6640	-1.7419
6641	-1.8002
6642	-1.8002
6643	-1.8171
6644	-1.8273
6645	-1.8171
6646	-1.8363
6647	-1.8002
6648	-1.8273
6649	-1.7601
6650	-1.8002
6651	-1.7173
6652	-1.7419
6653	-1.474
6654	-1.7089
6655	-1.2462
6656	-1.6068
6657	-1.484
6658	-1.2503
6659	-1.6135
6660	-1.7368
6661	-1.7205
6662	-1.7833
6663	-1.7554
6664	-1.8273
6665	-1.8171
6666	-1.8459
6667	-1.8459
6668	-1.8459
6669	-1.8555
6670	-1.8273
6671	-1.8459
6672	-1.7833
6673	-1.8171
6674	-1.7368
6675	-1.7554
6676	-1.484
6677	-1.7205
6678	-1.2503
6679	-1.6135
6680	-1.4875
6681	-1.2503
6682	-1.6157
6683	-1.7434
6684	-1.7205
6685	-1.7909
6686	-1.7554
6687	-1.8363
6688	-1.8171
6689	-1.8555
6690	-1.8459
6691	-1.8555
6692	-1.8555
6693	-1.8363
6694	-1.8459
6695	-1.7909
6696	-1.8171
6697	-1.7434
6698	-1.7554
6699	-1.4875
6700	-1.7205
6701	-1.2503
6702	-1.6157
6703	-1.484
6704	-1.2462
6705	-1.6135
6706	-1.7368
6707	-1.7089
6708	-1.7833
6709	-1.7419
6710	-1.8273
6711	-1.8002
6712	-1.8459
6713	-1.8273
6714	-1.8459
6715	-1.8363
6716	-1.8273
6717	-1.8273
6718	-1.7833
6719	-1.8002
6720	-1.7368
6721	-1.7419
6722	-1.484
6723	-1.7089
6724	-1.2462
6725	-1.6135
6726	-1.474
6727	-1.2343
6728	-1.6068
6729	-1.7173
6730	-1.6808
6731	-1.7601
6732	-1.7088
6733	-1.8002
6734	-1.7601
6735	-1.8171
6736	-1.7833
6737	-1.8171
6738	-1.7909
6739	-1.8002
6740	-1.7833
6741	-1.7601
6742	-1.7601
6743	-1.7173
6744	-1.7088
6745	-1.474
6746	-1.6808
6747	-1.2343
6748	-1.6068
6749	-1.448
6750	-1.2335
6751	-1.5913
6752	-1.6741
6753	-1.6559
6754	-1.7088
6755	-1.6741
6756	-1.7419
6757	-1.7173
6758	-1.7554
